152794,"B9-0099/2023 - § 8 - Am 3S","2023-03-15 12:40:55","B-9-2023-0099",4
152795,"B9-0099/2023 - § 8 - Am 1","2023-03-15 12:41:08","B-9-2023-0099",4
152797,"B9-0099/2023 - § 8/1","2023-03-15 12:41:25","B-9-2023-0099",4
152798,"B9-0099/2023 - § 8/2","2023-03-15 12:41:37","B-9-2023-0099",4
152799,"B9-0099/2023 - § 13","2023-03-15 12:41:52","B-9-2023-0099",4
152800,"B9-0099/2023 - § 17 - Am 4","2023-03-15 12:42:04","B-9-2023-0099",4
152801,"B9-0099/2023 - § 18","2023-03-15 12:42:21","B-9-2023-0099",4
152803,"B9-0099/2023 - § 19/1","2023-03-15 12:42:34","B-9-2023-0099",4
152804,"B9-0099/2023 - § 19/2","2023-03-15 12:42:45","B-9-2023-0099",4
152805,"B9-0099/2023 - § 20 - Am 5","2023-03-15 12:42:59","B-9-2023-0099",4
152807,"B9-0099/2023 - Considérant A/1","2023-03-15 12:43:15","B-9-2023-0099",4
152808,"B9-0099/2023 - Considérant A/2","2023-03-15 12:43:26","B-9-2023-0099",4
152810,"B9-0099/2023 - Considérant H/1","2023-03-15 12:43:40","B-9-2023-0099",4
152811,"B9-0099/2023 - Considérant H/2","2023-03-15 12:43:50","B-9-2023-0099",4
152812,"B9-0099/2023 - Considérant H/3","2023-03-15 12:44:01","B-9-2023-0099",4
153765,"Le fonctionnement du SEAE et une Union européenne plus forte dans le monde - The functioning of the EEAS and a stronger EU in the world - Die Funktionsweise des EAD und eine stärkere EU in der Welt - A9-0045/2023 - Urmas Paet - § 1, point i","2023-03-15 12:45:54","A-9-2023-0045",4
153766,"A9-0045/2023 - Urmas Paet - § 1, point l","2023-03-15 12:46:09","A-9-2023-0045",4
153769,"A9-0045/2023 - Urmas Paet - § 1, point af/2","2023-03-15 12:46:29","A-9-2023-0045",4
153753,"A9-0045/2023 - Urmas Paet - Projet de recommandation","2023-03-15 12:46:52","A-9-2023-0045",4
153641,"Semestre européen pour la coordination des politiques économiques 2023 - European Semester for economic policy coordination 2023 - Europäisches Semester für die wirtschaftspolitische Koordinierung 2023 - A9-0044/2023 - Irene Tinagli - Après le § 13 - Am 1","2023-03-15 12:47:17","A-9-2023-0044",4
