1683,683,756,186,919,631,"Parliamentarian",1
1682,682,746,176,919,631,"Parliamentarian",1
1681,681,735,167,919,631,"Parliamentarian",1
1680,680,724,158,919,631,"Parliamentarian",1
1679,679,713,150,919,631,"Parliamentarian",1
1678,678,701,142,919,631,"Parliamentarian",1
1677,677,690,134,919,631,"Parliamentarian",1
1676,676,678,127,919,631,"Parliamentarian",1
1675,675,665,120,919,631,"Parliamentarian",1
1674,674,653,114,919,631,"Parliamentarian",1
1673,673,640,107,919,631,"Parliamentarian",1
1671,671,614,97,919,631,"Parliamentarian",1
1672,672,627,102,919,631,"Parliamentarian",1
1607,607,847,388,919,631,"Parliamentarian",1
1608,608,850,401,919,631,"Parliamentarian",1
1609,609,853,415,919,631,"Parliamentarian",1
1610,610,855,429,919,631,"Parliamentarian",1
1611,611,857,443,919,631,"Parliamentarian",1
1612,612,859,457,919,631,"Parliamentarian",1
1613,613,859,471,919,631,"Parliamentarian",1
1614,614,860,485,919,631,"Parliamentarian",1
1615,615,860,499,919,631,"Parliamentarian",1
1616,616,859,513,919,631,"Parliamentarian",1
1617,617,858,527,919,631,"Parliamentarian",1
1599,599,803,285,919,631,"Parliamentarian",1
1600,600,810,297,919,631,"Parliamentarian",1
1601,601,817,309,919,631,"Parliamentarian",1
1602,602,823,322,919,631,"Parliamentarian",1
1603,603,828,335,919,631,"Parliamentarian",1
1604,604,834,348,919,631,"Parliamentarian",1
1605,605,838,361,919,631,"Parliamentarian",1
1606,606,843,374,919,631,"Parliamentarian",1
1583,583,608,128,919,631,"Parliamentarian",1
1584,584,621,134,919,631,"Parliamentarian",1
1585,585,634,140,919,631,"Parliamentarian",1
1586,586,646,146,919,631,"Parliamentarian",1
1587,587,659,153,919,631,"Parliamentarian",1
1588,588,671,160,919,631,"Parliamentarian",1
1589,589,683,167,919,631,"Parliamentarian",1
1590,590,694,175,919,631,"Parliamentarian",1
1591,591,706,184,919,631,"Parliamentarian",1
1592,592,716,193,919,631,"Parliamentarian",1
1593,593,727,202,919,631,"Parliamentarian",1
1594,594,737,211,919,631,"Parliamentarian",1
1595,595,747,221,919,631,"Parliamentarian",1
1596,596,757,231,919,631,"Parliamentarian",1
1597,597,766,242,919,631,"Parliamentarian",1
1598,598,775,253,919,631,"Parliamentarian",1
1498,498,597,156,919,631,"Parliamentarian",1
1499,499,610,161,919,631,"Parliamentarian",1
1500,500,623,167,919,631,"Parliamentarian",1
1501,501,636,174,919,631,"Parliamentarian",1
1502,502,648,181,919,631,"Parliamentarian",1
1503,503,660,188,919,631,"Parliamentarian",1
1504,504,672,196,919,631,"Parliamentarian",1
1505,505,683,205,919,631,"Parliamentarian",1
1506,506,694,213,919,631,"Parliamentarian",1
1507,507,705,222,919,631,"Parliamentarian",1
1508,508,715,232,919,631,"Parliamentarian",1
1509,509,725,242,919,631,"Parliamentarian",1
1510,510,735,252,919,631,"Parliamentarian",1
1511,511,744,263,919,631,"Parliamentarian",1
1512,512,753,274,919,631,"Parliamentarian",1
1513,513,779,304,919,631,"Parliamentarian",1
1514,514,786,316,919,631,"Parliamentarian",1
1515,515,792,329,919,631,"Parliamentarian",1
1516,516,798,341,919,631,"Parliamentarian",1
1517,517,804,354,919,631,"Parliamentarian",1
1518,518,808,368,919,631,"Parliamentarian",1
1519,519,813,381,919,631,"Parliamentarian",1
1520,520,817,395,919,631,"Parliamentarian",1
1521,521,820,408,919,631,"Parliamentarian",1
1522,522,823,422,919,631,"Parliamentarian",1
1523,523,825,436,919,631,"Parliamentarian",1
1524,524,827,450,919,631,"Parliamentarian",1
1525,525,828,464,919,631,"Parliamentarian",1
1526,526,828,478,919,631,"Parliamentarian",1
1527,527,828,493,919,631,"Parliamentarian",1
1528,528,828,507,919,631,"Parliamentarian",1
1529,529,827,521,919,631,"Parliamentarian",1
1530,530,822,570,919,631,"Parliamentarian",1
1531,531,819,584,919,631,"Parliamentarian",1
1445,445,794,564,919,631,"Parliamentarian",1
1446,446,791,578,919,631,"Parliamentarian",1
1447,447,787,591,919,631,"Parliamentarian",1
1448,448,783,605,919,631,"Parliamentarian",1
1363,363,764,557,919,631,"Commission",1
1364,364,761,571,919,631,"Commission",1
1365,365,757,585,919,631,"Commission",1
1366,366,753,598,919,631,"Commission",1
1367,367,748,611,919,631,"Commission",1
1368,368,742,624,919,631,"Commission",1
1287,287,734,552,919,631,"Commission",1
1288,288,730,566,919,631,"Commission",1
1289,289,726,579,919,631,"Commission",1
1290,290,722,593,919,631,"Commission",1
1291,291,716,606,919,631,"Commission",1
1292,292,710,618,919,631,"Commission",1
1219,219,703,546,919,631,"Commission",1
1220,220,699,560,919,631,"Commission",1
1221,221,695,573,919,631,"Commission",1
1222,222,690,586,919,631,"Commission",1
1223,223,684,599,919,631,"Commission",1
1163,163,672,540,919,631,"Commission",1
1164,164,668,553,919,631,"Commission",1
1165,165,664,567,919,631,"Commission",1
1166,166,658,580,919,631,"Commission",1
1115,115,641,534,919,631,"Commission",1
1116,116,636,547,919,631,"Commission",1
1117,117,631,560,919,631,"Commission",1
1118,118,625,573,919,631,"Commission",1
1073,73,612,528,919,631,"Commission",1
1074,74,608,542,919,631,"Commission",1
1075,75,603,555,919,631,"Commission",1
1043,43,583,521,919,631,"Commission",1
1044,44,580,535,919,631,"Commission",1
1021,21,554,515,919,631,"Commission",1
1022,22,551,528,919,631,"Commission",1
1789,789,7,307,919,631,"Parliamentarian",1
1790,790,13,294,919,631,"Parliamentarian",1
1791,791,19,282,919,631,"Parliamentarian",1
1792,792,25,269,919,631,"Parliamentarian",1
1793,793,32,257,919,631,"Parliamentarian",1
1794,794,39,245,919,631,"Parliamentarian",1
1795,795,46,233,919,631,"Parliamentarian",1
1796,796,71,198,919,631,"Parliamentarian",1
1797,797,80,187,919,631,"Parliamentarian",1
1798,798,88,177,919,631,"Parliamentarian",1
1799,799,98,166,919,631,"Parliamentarian",1
1800,800,108,156,919,631,"Parliamentarian",1
1801,801,117,146,919,631,"Parliamentarian",1
1802,802,128,136,919,631,"Parliamentarian",1
1803,803,138,127,919,631,"Parliamentarian",1
1804,804,149,118,919,631,"Parliamentarian",1
1805,805,160,109,919,631,"Parliamentarian",1
1806,806,171,101,919,631,"Parliamentarian",1
1807,807,183,93,919,631,"Parliamentarian",1
1808,808,194,85,919,631,"Parliamentarian",1
1809,809,206,77,919,631,"Parliamentarian",1
1810,810,218,70,919,631,"Parliamentarian",1
1811,811,231,64,919,631,"Parliamentarian",1
1812,812,243,57,919,631,"Parliamentarian",1
1813,813,256,51,919,631,"Parliamentarian",1
1814,814,269,46,919,631,"Parliamentarian",1
1815,815,282,40,919,631,"Parliamentarian",1
1706,706,10,406,919,631,"Parliamentarian",1
1707,707,13,393,919,631,"Parliamentarian",1
1708,708,16,379,919,631,"Parliamentarian",1
1709,709,20,365,919,631,"Parliamentarian",1
1710,710,23,352,919,631,"Parliamentarian",1
1711,711,28,338,919,631,"Parliamentarian",1
1712,712,33,325,919,631,"Parliamentarian",1
1713,713,38,312,919,631,"Parliamentarian",1
1714,714,43,299,919,631,"Parliamentarian",1
1715,715,49,286,919,631,"Parliamentarian",1
1716,716,55,274,919,631,"Parliamentarian",1
1717,717,62,261,919,631,"Parliamentarian",1
1718,718,69,249,919,631,"Parliamentarian",1
1719,719,94,218,919,631,"Parliamentarian",1
1720,720,103,207,919,631,"Parliamentarian",1
1721,721,112,196,919,631,"Parliamentarian",1
1722,722,121,186,919,631,"Parliamentarian",1
1723,723,131,176,919,631,"Parliamentarian",1
1724,724,141,166,919,631,"Parliamentarian",1
1725,725,151,156,919,631,"Parliamentarian",1
1726,726,162,147,919,631,"Parliamentarian",1
1727,727,172,138,919,631,"Parliamentarian",1
1728,728,184,130,919,631,"Parliamentarian",1
1729,729,195,121,919,631,"Parliamentarian",1
1730,730,207,114,919,631,"Parliamentarian",1
1731,731,218,106,919,631,"Parliamentarian",1
1732,732,231,99,919,631,"Parliamentarian",1
1733,733,243,92,919,631,"Parliamentarian",1
1734,734,255,86,919,631,"Parliamentarian",1
1735,735,268,80,919,631,"Parliamentarian",1
1736,736,281,74,919,631,"Parliamentarian",1
1737,737,294,69,919,631,"Parliamentarian",1
1618,618,31,480,919,631,"Parliamentarian",1
1619,619,31,466,919,631,"Parliamentarian",1
1620,620,32,452,919,631,"Parliamentarian",1
1621,621,33,438,919,631,"Parliamentarian",1
1622,622,35,424,919,631,"Parliamentarian",1
1623,623,37,410,919,631,"Parliamentarian",1
1624,624,40,396,919,631,"Parliamentarian",1
1625,625,43,383,919,631,"Parliamentarian",1
1626,626,47,369,919,631,"Parliamentarian",1
1627,627,51,356,919,631,"Parliamentarian",1
1628,628,55,342,919,631,"Parliamentarian",1
1629,629,60,329,919,631,"Parliamentarian",1
1630,630,66,316,919,631,"Parliamentarian",1
1631,631,72,303,919,631,"Parliamentarian",1
1632,632,78,291,919,631,"Parliamentarian",1
1633,633,84,278,919,631,"Parliamentarian",1
1634,634,92,266,919,631,"Parliamentarian",1
1635,635,117,238,919,631,"Parliamentarian",1
1636,636,125,227,919,631,"Parliamentarian",1
1637,637,134,216,919,631,"Parliamentarian",1
1638,638,144,206,919,631,"Parliamentarian",1
1639,639,154,195,919,631,"Parliamentarian",1
1640,640,164,186,919,631,"Parliamentarian",1
1641,641,174,176,919,631,"Parliamentarian",1
1642,642,185,167,919,631,"Parliamentarian",1
1643,643,196,158,919,631,"Parliamentarian",1
1644,644,207,150,919,631,"Parliamentarian",1
1645,645,219,142,919,631,"Parliamentarian",1
1646,646,230,134,919,631,"Parliamentarian",1
1647,647,242,127,919,631,"Parliamentarian",1
1648,648,255,120,919,631,"Parliamentarian",1
1649,649,267,114,919,631,"Parliamentarian",1
1650,650,280,107,919,631,"Parliamentarian",1
1652,652,306,97,919,631,"Parliamentarian",1
1651,651,293,102,919,631,"Parliamentarian",1
1542,542,73,388,919,631,"Parliamentarian",1
1541,541,70,401,919,631,"Parliamentarian",1
1540,540,67,415,919,631,"Parliamentarian",1
1539,539,65,429,919,631,"Parliamentarian",1
1538,538,63,443,919,631,"Parliamentarian",1
